NSC,mean_log_IC50,CELL_NAME
697912,-4.301,SW-620
697912,-4.301,T-47D
697912,-4.301,TK-10
697912,-5.83555,U251
697912,-4.9146,UACC-257
697912,-8.1477,UACC-62
697912,-6.301,UO-31
698037,-4,A498
698037,-4,A549/ATCC
698037,-4,ACHN
698037,-4,BT-549
698037,-4,CAKI-1
698037,-4,CCRF-CEM
698037,-4,COLO 205
698037,-4,DU-145
698037,-4,EKVX
698037,-6.6882,HCC-2998
698037,-4,HCT-15
698037,-4,HL-60(TB)
698037,-4,HOP-62
698037,-4,HOP-92
698037,-4,HS 578T
698037,-4,HT29
698037,-4,IGROV1
698037,-7.55475,K-562
698037,-4,KM12
698037,-4,LOX IMVI
698037,-4,M14
698037,-4,MALME-3M
698037,-6,MCF7
698037,-4,MDA-MB-231/ATCC
698037,-4,MDA-MB-435
698037,-4,MDA-N
698037,-4,MOLT-4
698037,-4,NCI-H226
698037,-4,NCI-H23
698037,-4,NCI-H322M
698037,-7.317,NCI-H460
698037,-4,NCI-H522
698037,-4.17645,NCI/ADR-RES
698037,-4,OVCAR-3
698037,-4,OVCAR-4
698037,-4,OVCAR-5
698037,-4.08415,OVCAR-8
698037,-4,PC-3
698037,-4,RPMI-8226
698037,-4,RXF 393
698037,-4,SF-268
698037,-4,SF-295
698037,-7.5506,SF-539
698037,-4,SK-MEL-2
698037,-4,SK-MEL-28
698037,-4,SK-MEL-5
698037,-4,SK-OV-3
698037,-4,SN12C
698037,-4,SNB-19
698037,-4,SNB-75
698037,-4,SR
698037,-4,SW-620
698037,-4,T-47D
698037,-4,TK-10
698037,-4,U251
698037,-4,UACC-257
698037,-4,UACC-62
698037,-4,UO-31
701554,-4.3752,786-0
701554,-4,A498
701554,-4.6652,A549/ATCC
701554,-4.529,ACHN
701554,-4.7256,CAKI-1
701554,-4,CCRF-CEM
701554,-4.6377,COLO 205
701554,-4.3214,DU-145
701554,-4.3273,EKVX
701554,-4.3084,HCC-2998
701554,-5.1608,HCT-116
701554,-4.339,HCT-15
701554,-4.35,HL-60(TB)
701554,-4.3229,HOP-62
701554,-4,HOP-92
701554,-4.4375,HS 578T
701554,-4.589,HT29
701554,-4.9049,IGROV1
701554,-4.0882,K-562
701554,-5.0479,KM12
701554,-4.5917,LOX IMVI
701554,-4.3913,M14
701554,-4.3203,MALME-3M
701554,-4.6812,MCF7
701554,-4,MDA-MB-231/ATCC
701554,-4.1171,MDA-MB-435
701554,-4.3482,MOLT-4
701554,-4.1892,NCI-H226
701554,-4.3254,NCI-H23
701554,-4,NCI-H322M
701554,-4.428,NCI-H460
701554,-4.3809,NCI-H522
701554,-4.7593,NCI/ADR-RES
701554,-4.4221,OVCAR-3
701554,-4.154,OVCAR-4
701554,-4,OVCAR-5
701554,-4.4345,PC-3
701554,-4.2596,RPMI-8226
701554,-5.1087,RXF 393
701554,-4.5091,SF-268
701554,-4.4281,SF-295
701554,-4.5857,SF-539
701554,-4.4171,SK-MEL-2
701554,-4.6164,SK-MEL-5
701554,-4,SK-OV-3
701554,-4.5508,SNB-75
701554,-5.0114,SR
701554,-4,SW-620
701554,-4.0119,T-47D
701554,-4,TK-10
701554,-4,U251
701554,-4.8185,UACC-62
701554,-4.4912,UO-31
702294,-4.1036,786-0
702294,-4.34265,A498
702294,-4.0934,A549/ATCC
702294,-4,ACHN
702294,-4.1199,BT-549
702294,-4,CAKI-1
702294,-4.305,CCRF-CEM
702294,-4,COLO 205
702294,-4,DU-145
702294,-4.01975,EKVX
702294,-4,HCC-2998
702294,-4.27895,HCT-116
702294,-4.2136,HCT-15
702294,-4.0717,HL-60(TB)
702294,-4,HOP-62
702294,-4,HOP-92
702294,-4.10585,HS 578T
702294,-4.39035,HT29
702294,-4,IGROV1
702294,-4.03025,K-562
702294,-4.22115,KM12
702294,-4.2049,LOX IMVI
702294,-4.1583,M14
702294,-4,MALME-3M
702294,-4.48785,MCF7
702294,-4.1893,MDA-MB-231/ATCC
702294,-4.56135,MDA-MB-435
702294,-4.02575,MOLT-4
702294,-4.0423,NCI-H226
702294,-4.11895,NCI-H23
702294,-4,NCI-H322M
702294,-4.3493,NCI-H460
702294,-4.18225,NCI-H522
702294,-4.09785,NCI/ADR-RES
702294,-4.13275,OVCAR-3
702294,-4,OVCAR-4
702294,-4,OVCAR-5
702294,-4,OVCAR-8
702294,-4.01355,PC-3
702294,-4,RPMI-8226
702294,-4,SF-268
702294,-4.513,SF-295
702294,-4.39475,SF-539
702294,-4,SK-MEL-2
702294,-4.06015,SK-MEL-28
702294,-4.3822,SK-MEL-5
702294,-4.0603,SK-OV-3
702294,-4.50755,SN12C
702294,-4.3922,SNB-19
702294,-4.0349,SNB-75
702294,-4.4363,SR
702294,-4,SW-620
702294,-4,T-47D
702294,-4,TK-10
702294,-4.32835,U251
702294,-4,UACC-257
702294,-4.4046,UACC-62
702294,-4,UO-31
706995,-5.0375,786-0
706995,-5.0425,A498
706995,-5.30625,A549/ATCC
706995,-5.2812,ACHN
706995,-4,BT-549
706995,-4.58485,CAKI-1
706995,-5.6995,CCRF-CEM
706995,-5.68765,COLO 205
706995,-5.43795,DU-145
706995,-4.29805,EKVX
706995,-5.4381,HCC-2998
706995,-6.18445,HCT-116
706995,-5.1298,HCT-15
706995,-5.20575,HL-60(TB)
706995,-4.7785,HOP-62
706995,-4.4272,HOP-92
706995,-4,HS 578T
706995,-5.87725,HT29
706995,-5.10825,IGROV1
706995,-6.00205,K-562
706995,-4.49695,KM12
706995,-5.8787,LOX IMVI
706995,-5.4303,M14
706995,-4.68565,MALME-3M
706995,-5.64885,MCF7
706995,-4.64475,MDA-MB-231/ATCC
706995,-4.8304,MDA-MB-435
706995,-5.6628,MDA-N
706995,-6.0328,MOLT-4
706995,-4.1427,NCI-H226
706995,-5.19655,NCI-H23
706995,-4.9216,NCI-H322M
706995,-6.0077,NCI-H460
706995,-5.44675,NCI-H522
706995,-5.2693,NCI/ADR-RES
706995,-5.24015,OVCAR-3
706995,-4.16305,OVCAR-4
706995,-4.5137,OVCAR-5
706995,-5.58615,OVCAR-8
706995,-4.56485,PC-3
706995,-6.3131,RPMI-8226
706995,-4.86285,RXF 393
706995,-4.9199,SF-268
706995,-5.3068,SF-295
706995,-4.6159,SF-539
706995,-5.0464,SK-MEL-2
706995,-4.945,SK-MEL-28
706995,-5.93765,SK-MEL-5
706995,-4,SK-OV-3
706995,-4.68765,SN12C
706995,-4.693,SNB-19
706995,-4,SNB-75
706995,-5.7595,SW-620
706995,-5.22715,T-47D
706995,-4.76725,TK-10
706995,-5.5441,U251
706995,-5.1869,UACC-257
706995,-5.72715,UACC-62
706995,-5.3145,UO-31
707389,-9.12165,786-0
707389,-8.01168333333333,A498
707389,-9.23251666666667,A549/ATCC
707389,-8.03326666666667,ACHN
707389,-8,BT-549
707389,-8.1789,CAKI-1
707389,-9.767575,CCRF-CEM
707389,-9.70416,COLO 205
707389,-9.26063333333333,DU-145
707389,-8,EKVX
707389,-9.02588333333333,HCC-2998
707389,-9.44253333333333,HCT-116
707389,-8.53491666666667,HCT-15
707389,-9.46353333333333,HL-60(TB)
707389,-8.3001,HOP-62
707389,-8,HOP-92
707389,-8.3612,HS 578T
707389,-9.64788333333333,HT29
707389,-9.03731666666667,IGROV1
707389,-9.39021666666667,K-562
707389,-9.55781666666667,KM12
707389,-9.14778333333333,LOX IMVI
707389,-9.04885,M14
707389,-8,MALME-3M
707389,-9.6204,MCF7
707389,-8.63203333333333,MDA-MB-231/ATCC
707389,-9.87991666666667,MDA-MB-435
707389,-9.91836666666667,MDA-N
707389,-9.3054,MOLT-4
707389,-8.87825,NCI-H226
707389,-9.39736,NCI-H23
707389,-9,NCI-H322M
707389,-9.2894,NCI-H460
707389,-9.61668333333333,NCI-H522
707389,-8.0596,NCI/ADR-RES
707389,-9.6746,OVCAR-3
707389,-8.03858333333333,OVCAR-4
707389,-8.3683,OVCAR-5
707389,-9.16666,OVCAR-8
707389,-9.45088333333333,PC-3
707389,-9.4378,RPMI-8226
707389,-9.1007,RXF 393
707389,-8.56848333333333,SF-268
707389,-8.96741666666667,SF-295
707389,-9.57104,SF-539
707389,-8,SK-MEL-2
707389,-8,SK-MEL-28
707389,-9.35966666666667,SK-MEL-5
707389,-8,SK-OV-3
707389,-8.55085,SN12C
707389,-9.1359,SNB-19
707389,-8.0993,SNB-75
707389,-9.81095,SR
707389,-9.1048,SW-620
707389,-8,T-47D
707389,-8,TK-10
707389,-9.27986666666667,U251
707389,-8,UACC-257
707389,-8.78123333333333,UACC-62
707389,-8,UO-31
708298,-8,786-0
708298,-6.7181,A498
708298,-7.8802,A549/ATCC
708298,-8,ACHN
708298,-5.5117,BT-549
708298,-7.8717,CAKI-1
708298,-8,CCRF-CEM
708298,-7.1049,COLO 205
708298,-8,DU-145
708298,-5.2439,EKVX
708298,-6.4627,HCC-2998
708298,-8,HCT-116
708298,-6.49875,HCT-15
708298,-8,HL-60(TB)
708298,-6.1554,HOP-62
708298,-5.04515,HOP-92
708298,-4,HS 578T
708298,-6.7108,HT29
708298,-7.0017,IGROV1
708298,-7.37695,K-562
708298,-7.2647,KM12
708298,-8,LOX IMVI
708298,-8,M14
708298,-4.875,MALME-3M
708298,-8,MCF7
708298,-4.9954,MDA-MB-231/ATCC
708298,-7.3274,MDA-MB-435
708298,-7.39135,MDA-N
708298,-8,MOLT-4
708298,-7.5964,NCI-H226
708298,-8,NCI-H23
708298,-6.44795,NCI-H322M
708298,-8,NCI-H460
708298,-7.20415,NCI-H522
708298,-6.3639,NCI/ADR-RES
708298,-7.255,OVCAR-3
708298,-6.7675,OVCAR-4
708298,-5.64955,OVCAR-5
708298,-7.50715,OVCAR-8
708298,-6.21545,PC-3
708298,-7.29015,RPMI-8226
708298,-6.8537,RXF 393
708298,-8,SF-268
708298,-6.3468,SF-295
708298,-8,SF-539
708298,-5.946,SK-MEL-2
708298,-5.3682,SK-MEL-28
708298,-7.9593,SK-MEL-5
708298,-4.2843,SK-OV-3
708298,-8,SN12C
708298,-7.97265,SNB-19
708298,-8,SR
708298,-7.2857,SW-620
708298,-4.9091,TK-10
708298,-8,U251
708298,-6.3053,UACC-257
708298,-8,UACC-62
708298,-7.8916,UO-31
710270,-8,786-0
710270,-6.3721,A498
710270,-8,A549/ATCC
710270,-8,ACHN
710270,-4,BT-549
710270,-8,CAKI-1
710270,-6.1604,COLO 205
710270,-8,DU-145
710270,-4,EKVX
710270,-5.4378,HCC-2998
710270,-8,HCT-116
710270,-6.58675,HCT-15
710270,-8,HL-60(TB)
710270,-8,HOP-62
710270,-4,HOP-92
710270,-4.0063,HS 578T
710270,-7.8847,HT29
710270,-7.2418,IGROV1
710270,-7.50605,K-562
710270,-6.8684,KM12
710270,-8,LOX IMVI
710270,-8,M14
710270,-4,MALME-3M
710270,-8,MCF7
710270,-4.16225,MDA-MB-231/ATCC
710270,-7.20685,MDA-MB-435
710270,-7.1007,MDA-N
710270,-8,MOLT-4
710270,-7.6694,NCI-H226
710270,-8,NCI-H23
710270,-6.4608,NCI-H322M
710270,-8,NCI-H460
710270,-6.7527,NCI-H522
710270,-7.65565,NCI/ADR-RES
710270,-6.2218,OVCAR-3
710270,-6.28905,OVCAR-4
710270,-4,OVCAR-5
710270,-7.85,OVCAR-8
710270,-5.0756,PC-3
710270,-7.698,RPMI-8226
710270,-6.4799,RXF 393
710270,-8,SF-268
710270,-8,SF-295
710270,-8,SF-539
710270,-5.391,SK-MEL-2
710270,-4.39775,SK-MEL-28
710270,-8,SK-MEL-5
710270,-5.74265,SK-OV-3
710270,-8,SN12C
710270,-8,SNB-19
710270,-4.79285,SNB-75
710270,-8,SR
710270,-7.43805,SW-620
710270,-5.81555,T-47D
710270,-4.67385,TK-10
710270,-8,U251
710270,-6.15975,UACC-257
710270,-8,UACC-62
710270,-7.8792,UO-31
710297,-4,786-0
710297,-4,A498
710297,-4,A549/ATCC
710297,-4,ACHN
710297,-4,BT-549
710297,-4,CAKI-1
710297,-4.9954,CCRF-CEM
710297,-4.3639,COLO 205
710297,-4,DU-145
710297,-4,EKVX
710297,-4.137,HCC-2998
710297,-4,HCT-116
710297,-4.2436,HCT-15
710297,-4,HL-60(TB)
710297,-4,HOP-62
710297,-4,HOP-92
710297,-4,HS 578T
710297,-4.1107,HT29
710297,-4.4501,IGROV1
710297,-4,K-562
710297,-4.3834,KM12
710297,-4.1754,LOX IMVI
710297,-4,M14
710297,-4,MALME-3M
710297,-4,MCF7
710297,-4,MDA-MB-231/ATCC
710297,-4,MDA-MB-435
710297,-4.0163,MDA-N
710297,-4.1853,MOLT-4
710297,-4,NCI-H226
710297,-4,NCI-H23
710297,-4,NCI-H322M
710297,-4,NCI-H460
710297,-4.0396,NCI-H522
710297,-4,NCI/ADR-RES
710297,-4,OVCAR-3
710297,-4,OVCAR-4
710297,-4.1659,OVCAR-5
710297,-4,OVCAR-8
710297,-4.7541,PC-3
710297,-4.3201,RPMI-8226
710297,-4,RXF 393
710297,-4,SF-268
710297,-4,SF-295
710297,-4,SF-539
710297,-4,SK-MEL-2
710297,-4,SK-MEL-28
710297,-4,SK-MEL-5
710297,-4,SK-OV-3
710297,-4,SN12C
710297,-4.0116,SNB-19
710297,-4,SNB-75
710297,-4.2761,SR
710297,-5.4745,SW-620
710297,-4,T-47D
710297,-4,TK-10
710297,-4.3464,U251
710297,-4,UACC-257
710297,-4,UACC-62
710297,-4,UO-31
710464,-4.7937,786-0
710464,-6.63515,A498
710464,-5.8274,A549/ATCC
710464,-4.63115,ACHN
710464,-4.3108,BT-549
710464,-5.77035,CAKI-1
710464,-5.08415,CCRF-CEM
710464,-4.80615,COLO 205
710464,-4.6118,DU-145
710464,-4.6571,EKVX
710464,-5.69965,HCC-2998
710464,-5.27725,HCT-116
710464,-4.7346,HCT-15
710464,-4.70255,HL-60(TB)
710464,-4.7864,HOP-62
710464,-4.3679,HOP-92
710464,-4.35465,HS 578T
710464,-4.6665,HT29
710464,-6.5251,IGROV1
710464,-6.349,K-562
710464,-4.7515,KM12
710464,-4.86035,LOX IMVI
710464,-4.53415,M14
710464,-4.40905,MALME-3M
710464,-7.2124,MCF7
710464,-4.50225,MDA-MB-231/ATCC
710464,-4.8849,MDA-MB-435
710464,-4.94375,MDA-N
710464,-5.59675,MOLT-4
710464,-6.6539,NCI-H226
710464,-4.4563,NCI-H23
710464,-4.6884,NCI-H322M
710464,-6.81705,NCI-H460
710464,-4.63045,NCI-H522
710464,-4.3457,NCI/ADR-RES
710464,-6.2151,OVCAR-3
710464,-4.6331,OVCAR-4
710464,-4.6986,OVCAR-5
710464,-4.70505,OVCAR-8
710464,-4.5662,PC-3
710464,-5.08715,RPMI-8226
710464,-4.30065,RXF 393
710464,-4.57665,SF-268
710464,-4.55865,SF-295
710464,-4.92335,SF-539
710464,-4.39045,SK-MEL-2
710464,-4.58615,SK-MEL-28
710464,-4.72465,SK-MEL-5
710464,-4.498,SK-OV-3
710464,-4.5608,SN12C
710464,-4.3539,SNB-19
710464,-4.6378,SNB-75
710464,-5.3182,SR
710464,-5.4501,SW-620
710464,-4.645,T-47D
710464,-4.86765,TK-10
710464,-5.6804,U251
710464,-4.62225,UACC-62
710464,-4.77795,UO-31
713763,-4,786-0
713763,-4,A498
713763,-4,A549/ATCC
713763,-4,ACHN
713763,-4,BT-549
713763,-4,CAKI-1
713763,-4,DU-145
713763,-4,EKVX
713763,-4,HCC-2998
713763,-4,HCT-116
713763,-4,HCT-15
713763,-4,HL-60(TB)
713763,-4,HOP-62
713763,-4,HOP-92
713763,-4,HS 578T
713763,-4,HT29
713763,-4,IGROV1
713763,-4,K-562
713763,-4,KM12
713763,-5.3746,LOX IMVI
713763,-4,M14
713763,-4,MALME-3M
713763,-4,MCF7
713763,-4,MDA-MB-435
713763,-4,MDA-N
713763,-4,MOLT-4
713763,-4,NCI-H226
713763,-4,NCI-H23
713763,-4,NCI-H322M
713763,-4,NCI-H460
713763,-4,NCI-H522
713763,-4,NCI/ADR-RES
713763,-4,OVCAR-4
713763,-4,OVCAR-5
713763,-4,OVCAR-8
713763,-4,PC-3
713763,-4,RPMI-8226
713763,-4,RXF 393
713763,-4,SF-268
713763,-4,SF-295
713763,-4,SK-MEL-2
713763,-4,SK-MEL-28
713763,-4,SK-MEL-5
713763,-4,SK-OV-3
713763,-4,SN12C
713763,-4,SNB-19
713763,-4,SR
713763,-4,SW-620
713763,-4,T-47D
713763,-4,TK-10
713763,-4,UACC-257
713763,-4,UACC-62
713763,-4,UO-31
719239,-4.3682,786-0
719239,-4,A498
719239,-4.64936666666667,A549/ATCC
719239,-4.41233333333333,ACHN
719239,-4.19843333333333,BT-549
719239,-4.4454,CAKI-1
719239,-4.40833333333333,CCRF-CEM
719239,-4.7691,COLO 205
719239,-4.14436666666667,DU-145
719239,-4.15,EKVX
719239,-6.3346,HCT-116
719239,-4.5634,HCT-15
719239,-4.25996666666667,HL-60(TB)
719239,-4.0154,HOP-62
719239,-4.1078,HOP-92
719239,-4.0224,HS 578T
719239,-4.41466666666667,HT29
719239,-5.776,IGROV1
719239,-4.71526666666667,K-562
719239,-4.40436666666667,KM12
719239,-4.57066666666667,LOX IMVI
719239,-4.23843333333333,M14
719239,-4.03996666666667,MALME-3M
719239,-4.4368,MCF7
719239,-4.09503333333333,MDA-MB-231/ATCC
719239,-4.6035,MDA-MB-435
719239,-4.63256666666667,MDA-N
719239,-4.46946666666667,MOLT-4
719239,-4.0389,NCI-H226
719239,-4.26336666666667,NCI-H23
719239,-4.0758,NCI-H322M
719239,-4.5014,NCI-H460
719239,-4.50676666666667,NCI-H522
719239,-4.4808,NCI/ADR-RES
719239,-4.27976666666667,OVCAR-3
719239,-4.5188,OVCAR-4
719239,-4,OVCAR-5
719239,-4.409,OVCAR-8
719239,-4.3995,PC-3
719239,-4.5285,RPMI-8226
719239,-4,RXF 393
719239,-4.14113333333333,SF-268
719239,-4.36793333333333,SF-295
719239,-4.22806666666667,SF-539
719239,-4.25566666666667,SK-MEL-2
719239,-4.46855,SK-MEL-28
719239,-4.5376,SK-MEL-5
719239,-4.162,SK-OV-3
719239,-4.2137,SN12C
719239,-4.20116666666667,SNB-19
719239,-4.227,SNB-75
719239,-4.62126666666667,SR
719239,-4.73053333333333,SW-620
719239,-4.44216666666667,T-47D
719239,-4.0936,TK-10
719239,-4.54696666666667,U251
719239,-4.21166666666667,UACC-257
719239,-4.5171,UACC-62
719239,-4.39863333333333,UO-31
719276,-4,786-0
719276,-4,A498
719276,-4,A549/ATCC
719276,-4,ACHN
719276,-4,BT-549
719276,-4,CAKI-1
719276,-4,CCRF-CEM
719276,-4,COLO 205
719276,-4,DU-145
719276,-4,EKVX
719276,-4,HCC-2998
719276,-4.45695,HCT-116
719276,-4,HCT-15
719276,-4,HL-60(TB)
719276,-4,HOP-62
719276,-4,HOP-92
719276,-4,HS 578T
719276,-4,HT29
719276,-4,IGROV1
719276,-4,K-562
719276,-4,KM12
719276,-4,LOX IMVI
719276,-4,M14
719276,-4,MALME-3M
719276,-8,MCF7
719276,-4,MDA-MB-231/ATCC
719276,-4,MDA-MB-435
719276,-4,MOLT-4
719276,-4,NCI-H226
719276,-4,NCI-H23
719276,-4,NCI-H322M
719276,-4,NCI-H460
719276,-4,NCI-H522
719276,-4,NCI/ADR-RES
719276,-4,OVCAR-3
719276,-4,OVCAR-4
719276,-4,OVCAR-5
719276,-4,OVCAR-8
719276,-4,PC-3
719276,-4,RPMI-8226
719276,-4,RXF 393
719276,-4,SF-268
719276,-4,SF-295
719276,-4,SF-539
719276,-4,SK-MEL-2
719276,-4,SK-MEL-28
719276,-4,SK-MEL-5
719276,-4,SK-OV-3
719276,-4,SN12C
719276,-4,SNB-19
719276,-4,SNB-75
719276,-4,SR
719276,-4,SW-620
719276,-4,T-47D
719276,-4,TK-10
719276,-4,U251
719276,-4,UACC-257
719276,-4,UACC-62
719276,-4,UO-31
721517,-4.43215,786-0
721517,-4,A498
721517,-4,A549/ATCC
721517,-4.22615,ACHN
721517,-4,BT-549
721517,-4.11415,CAKI-1
721517,-4,CCRF-CEM
721517,-4,COLO 205
721517,-4,DU-145
721517,-4,EKVX
721517,-4,HCC-2998
721517,-4.1685,HCT-116
721517,-4,HCT-15
721517,-4,HL-60(TB)
721517,-4,HOP-62
721517,-4,HOP-92
721517,-4,HS 578T
721517,-4,HT29
721517,-4,IGROV1
721517,-4,K-562
721517,-4,KM12
721517,-4.2603,LOX IMVI
721517,-4,M14
721517,-4,MALME-3M
721517,-4,MCF7
721517,-4.2502,MDA-MB-231/ATCC
721517,-4,MDA-MB-435
721517,-4,MOLT-4
721517,-4,NCI-H226
721517,-4,NCI-H23
721517,-4,NCI-H322M
721517,-4,NCI-H460
721517,-4,NCI-H522
721517,-4,NCI/ADR-RES
721517,-4,OVCAR-3
721517,-4,OVCAR-4
721517,-4,OVCAR-5
721517,-4,OVCAR-8
721517,-4.0969,PC-3
721517,-4.0306,RPMI-8226
721517,-4,RXF 393
721517,-4,SF-268
721517,-4,SF-295
721517,-4.2371,SF-539
721517,-4,SK-MEL-2
721517,-4,SK-MEL-28
721517,-4.24795,SK-MEL-5
721517,-4,SK-OV-3
721517,-4.09285,SN12C
721517,-4,SNB-19
721517,-4,SNB-75
721517,-4,SR
721517,-4,SW-620
721517,-4,T-47D
721517,-4.08645,TK-10
721517,-4.08105,U251
721517,-4,UACC-257
721517,-4.05775,UACC-62
721517,-4,UO-31
724998,-5.5803,786-0
724998,-4,A498
724998,-5.01,A549/ATCC
724998,-5.75875,ACHN
724998,-4,BT-549
724998,-5.2814,CAKI-1
724998,-6.5,CCRF-CEM
724998,-4.0645,COLO 205
724998,-5.4767,DU-145
724998,-4,EKVX
724998,-4.503,HCC-2998
724998,-5.36405,HCT-116
724998,-4,HCT-15
724998,-5.2235,HL-60(TB)
724998,-4.5813,HOP-62
724998,-4,HOP-92
724998,-4,HS 578T
724998,-4.73805,HT29
724998,-4,IGROV1
724998,-4.98465,K-562
724998,-4.0512,KM12
724998,-4.6189,LOX IMVI
724998,-5.0844,M14
724998,-4,MALME-3M
724998,-5.9176,MCF7
724998,-5.0023,MDA-MB-231/ATCC
724998,-4.18715,MDA-MB-435
724998,-6.7368,MOLT-4
724998,-4.00525,NCI-H226
724998,-4.9063,NCI-H23
724998,-4,NCI-H322M
724998,-6.11095,NCI-H460
724998,-4.06455,NCI-H522
724998,-4.7912,NCI/ADR-RES
724998,-4.1242,OVCAR-3
724998,-4,OVCAR-4
724998,-4,OVCAR-5
724998,-4.50285,OVCAR-8
724998,-4,PC-3
724998,-5.2066,RPMI-8226
724998,-4,RXF 393
724998,-4.1847,SF-268
724998,-5.43465,SF-295
724998,-5.48935,SF-539
724998,-4,SK-MEL-2
724998,-4,SK-MEL-28
724998,-5.28725,SK-MEL-5
724998,-4,SK-OV-3
724998,-4.6436,SN12C
724998,-4,SNB-19
724998,-4.33055,SNB-75
724998,-8,SR
724998,-4.3336,SW-620
724998,-4,T-47D
724998,-4,TK-10
724998,-4.6276,U251
724998,-4,UACC-257
724998,-6.057,UACC-62
724998,-4.92005,UO-31
725776,-7.99135,786-0
725776,-5.4768,A498
725776,-6.72145,A549/ATCC
725776,-8,ACHN
725776,-4.80535,BT-549
725776,-7.3076,CAKI-1
725776,-8,CCRF-CEM
725776,-5.67415,COLO 205
725776,-7.6701,DU-145
725776,-4,EKVX
725776,-6.6811,HCC-2998
725776,-7.64685,HCT-116
725776,-5.74295,HCT-15
725776,-7.602,HL-60(TB)
725776,-7.0759,HOP-62
725776,-4,HOP-92
725776,-4,HS 578T
725776,-6.5768,HT29
725776,-5.68295,IGROV1
725776,-6.93325,K-562
725776,-6.24635,KM12
725776,-7.77095,LOX IMVI
725776,-7.7594,M14
725776,-4,MALME-3M
725776,-7.7273,MCF7
725776,-5.2162,MDA-MB-231/ATCC
725776,-6.56645,MDA-MB-435
725776,-8,MOLT-4
725776,-6.76905,NCI-H226
725776,-7.04645,NCI-H23
725776,-5.5166,NCI-H322M
725776,-7.94925,NCI-H460
725776,-5.01515,NCI-H522
725776,-6.15125,NCI/ADR-RES
725776,-6.21865,OVCAR-3
725776,-4.59565,OVCAR-4
725776,-5.86475,OVCAR-5
725776,-4.841,OVCAR-8
725776,-4.46405,PC-3
725776,-6.8062,RPMI-8226
725776,-4,RXF 393
725776,-4,SF-268
725776,-7.53565,SF-295
725776,-7.1973,SF-539
725776,-4,SK-MEL-2
725776,-4,SK-MEL-28
725776,-7.3802,SK-MEL-5
725776,-4,SK-OV-3
725776,-6.7953,SN12C
725776,-4,SNB-19
725776,-4,SNB-75
725776,-8,SR
725776,-6.4213,SW-620
725776,-4,T-47D
725776,-4,TK-10
725776,-7.6264,U251
725776,-4.4292,UACC-257
725776,-7.68455,UACC-62
725776,-7.2942,UO-31
726630,-5.4908,786-0
726630,-5.70205,A498
726630,-6.70573333333333,A549/ATCC
726630,-6.07763333333333,ACHN
726630,-4.296,BT-549
726630,-5.9567,CAKI-1
726630,-7.5152,CCRF-CEM
726630,-6.49596666666667,COLO 205
726630,-6.9106,DU-145
726630,-4.348,EKVX
726630,-6.0312,HCC-2998
726630,-7.0444,HCT-116
726630,-5.52983333333333,HCT-15
726630,-4.0089,HL-60(TB)
726630,-5.30936666666667,HOP-62
726630,-5.1512,HOP-92
726630,-4,HS 578T
726630,-5.63876666666667,HT29
726630,-6.44743333333333,IGROV1
726630,-7.04056666666667,K-562
726630,-6.597,KM12
726630,-6.2706,LOX IMVI
726630,-5.49493333333333,M14
726630,-4.73913333333333,MALME-3M
726630,-6.45996666666667,MCF7
726630,-5.51136666666667,MDA-MB-231/ATCC
726630,-6.2227,MDA-MB-435
726630,-7.25303333333333,MOLT-4
726630,-4.96266666666667,NCI-H226
726630,-6.07043333333333,NCI-H23
726630,-5.28453333333333,NCI-H322M
726630,-6.6864,NCI-H460
726630,-6.48936666666667,NCI-H522
726630,-6.84946666666667,NCI/ADR-RES
726630,-5.69306666666667,OVCAR-3
726630,-4.86363333333333,OVCAR-4
726630,-5.89496666666667,OVCAR-5
726630,-6.86876666666667,OVCAR-8
726630,-6.2259,PC-3
726630,-7.1001,RPMI-8226
726630,-6.0857,RXF 393
726630,-5.82636666666667,SF-268
726630,-5.73263333333333,SF-295
726630,-6.1209,SF-539
726630,-4.6232,SK-MEL-2
726630,-4.63093333333333,SK-MEL-28
726630,-7.26723333333333,SK-MEL-5
726630,-4.933,SK-OV-3
726630,-5.6412,SN12C
726630,-4.91316666666667,SNB-19
726630,-4.34993333333333,SNB-75
726630,-6,SR
726630,-7.37493333333333,SW-620
726630,-4.30195,T-47D
726630,-6.15396666666667,TK-10
726630,-6.06093333333333,U251
726630,-5.29256666666667,UACC-257
726630,-6.94276666666667,UACC-62
726630,-6.47113333333333,UO-31
727989,-4.97855,786-0
727989,-4.40155,A498
727989,-4,A549/ATCC
727989,-4.65935,ACHN
727989,-4.32035,BT-549
727989,-5.4246,CAKI-1
727989,-5.4004,CCRF-CEM
727989,-4,COLO 205
727989,-5.2033,DU-145
727989,-5.178,HCC-2998
727989,-4.8994,HCT-116
727989,-5.2574,HCT-15
727989,-4,HL-60(TB)
727989,-4,HOP-62
727989,-4,HOP-92
727989,-4.08515,HS 578T
727989,-5.6499,HT29
727989,-5.23235,IGROV1
727989,-5.5022,K-562
727989,-5.4315,KM12
727989,-5.50365,LOX IMVI
727989,-5.3909,M14
727989,-5.3782,MALME-3M
727989,-5.48065,MCF7
727989,-4,MDA-MB-231/ATCC
727989,-4.71535,MDA-MB-435
727989,-5.2654,MOLT-4
727989,-4,NCI-H226
727989,-4,NCI-H23
727989,-4,NCI-H322M
727989,-5.469,NCI-H460
727989,-4,NCI-H522
727989,-5.10405,NCI/ADR-RES
